,visitNumber,totals.pageviews,totals.transactionRevenue,totals.hits,fullVisitorId
55,-0.033237989414493116,-0.37129160215105045,-0.1510905210667318,-0.3943966808641518,0057826677844639343
56,-0.03469869162276665,0.6765276261723436,-0.07782511839961893,0.6163813638298548,0059545191328861629
57,-0.04784501149722845,-0.21963355594634867,-0.14180226587819936,-0.2761141437191085,005987390541733447
58,0.014965183458533498,2.0414500420146595,0.25364049375753217,2.2293250521713546,0060402135554655326
59,-0.018630967331757776,0.7041018163913803,-0.020966383419520476,0.7239109430526215,0060552898118020687
60,-0.014248860706937176,-0.09554969996068359,-0.12720011022423716,-0.1470786486517885,0060873674881142784
61,-0.04054150045586078,0.1939792973392016,-0.15569590147010426,0.21852192070561816,0061519776091452595
62,-0.04784501149722845,0.05610834624401818,-0.14269898658174063,0.16475713109423482,0062398744583501057
63,-0.04492360708068138,-0.3988657923700871,-0.06874720510450975,-0.1470786486517885,0063706256894298571
64,-0.04492360708068138,-0.5229496483557522,-0.12807468967583913,-0.5341851338537484,0067566216922331849
65,-0.03469869162276665,-0.05418841463212856,-0.15399102507077886,-0.0825609011181285,0068546456225736307
66,-0.04054150045586078,0.5938050555152335,0.517752417515361,0.4765929108402581,0068590151265795437
67,-0.04492360708068138,-0.233420651055867,-0.13605661099995342,-0.20084343826317183,0069147671341681060
68,-0.00840605187384304,0.0009599658059448092,0.36038346935685256,-0.018043153584468508,0069780920436052632
69,-0.04492360708068138,0.014747060915463153,-0.11922925952609251,0.12174529940512815,0069975515256019300
70,-0.02739518058139898,1.421030762086334,0.23535181965567806,1.7239360298243513,0070976956518566605
71,-0.04784501149722845,-0.4815883630271972,-0.10970852119219751,-0.4589144283978118,0071731629789524187
72,-0.04054150045586078,0.1526180120106466,-0.023866887423567552,0.16475713109423482,0071915269577377513
73,-0.03469869162276665,-0.233420651055867,-0.15352605878005376,-0.25460822787455517,0074650632244292633
74,-0.04784501149722845,-0.10933679507020193,0.025275621255688108,-0.018043153584468508,0074766195217803929
75,-0.02739518058139898,-0.026614224413091876,-0.12780899465256765,-0.028796111506745173,0075449012662152580
76,-0.00840605187384304,-0.20584646083683034,-0.10415106695543555,-0.25460822787455517,0076529729049367813
77,-0.04784501149722845,0.1250438217916099,-0.13191619688730608,0.14325121524968149,0079363053947930450
78,-0.04054150045586078,-0.13691098528923862,-0.013405145882252709,-0.1793375224186185,0080479763428955064
79,0.01204377904198643,0.29048896310583,-0.037760523015472454,0.18626304693878815,0081840705529000272
80,-0.04784501149722845,-0.026614224413091876,0.016828733640848713,0.0787334677160215,0082806901961150595
81,-0.04784501149722845,-0.46780126791767884,-0.14931922091158853,-0.49117330216464183,0083964139069484153
82,-0.04784501149722845,-0.44022707769864217,-0.09931320340670054,-0.4481614704755352,0084383590795093998
83,-0.02009166954003131,0.028534156024981494,-0.0731533142404286,0.16475713109423482,0084741906853491251
84,-0.012788158498663642,0.22155348755823828,-0.1257498582222136,0.27228671031700147,0084834161383601528
85,0.34946598915317273,1.8070694251528479,-0.13251401068966692,1.8314656090471182,0085057281729508802
86,-0.04784501149722845,-0.5505238385747889,-0.14954063343098145,-0.5556910496983019,008803033727416939
87,-0.04784501149722845,-0.5367367434652706,-0.09618021625729091,-0.5771969655428552,0088657980877164102
88,-0.03469869162276665,-0.20584646083683034,-0.13337751951529925,-0.2868671016413852,0090053188432158994
89,-0.02739518058139898,0.23534058266775665,-0.014733620998610149,0.20776896278334148,009046037663524262
90,-0.04492360708068138,-0.3988657923700871,-0.15374747129944666,-0.36213780709732185,0091725120799498455
91,-0.03615939383104018,0.1939792973392016,-0.083504349522047,0.24002783655017149,0091992348252102887
92,-0.03469869162276665,1.3520952865387423,1.1014401011389419,1.3260765867001147,0092577710025173656
93,-0.04492360708068138,-0.5091625532462338,-0.08875182623165889,-0.49117330216464183,0092787485928461155
94,-0.02739518058139898,-0.37129160215105045,2.4481928209722668,-0.4266555546309818,0095747507496204221
95,-0.02739518058139898,0.4835082946390868,-0.1412487345797171,0.5303577004516414,0097216552247524030
96,0.04710063204055124,1.462392047414889,0.35227977114707215,1.605653492679308,0097371986665596420
97,-0.04492360708068138,-0.46780126791767884,-0.13870249060669865,-0.4804203442423652,0097563825178820508
98,-0.04784501149722845,-0.5505238385747889,-0.1517547586249105,-0.5879499234651319,0099448207973363509
99,0.4166582907337552,3.378798267637939,0.15555474766647445,3.756245077134641,0101246539776970727
100,-0.04492360708068138,-0.233420651055867,-0.12809683092777843,-0.2761141437191085,0102127042498450827
101,-0.02885588278967251,0.06989544135353652,-0.03421792270518594,0.08948642563829816,0102527091741838919
102,-0.04784501149722845,-0.13691098528923862,-0.1097528036960761,-0.061054985273575176,0102967551018757579
103,-0.04784501149722845,-0.37129160215105045,-0.09315793536757773,-0.38364372294187515,0103234801488366057
104,-0.03908079824758725,-0.34371741193201377,-0.09977816969742564,-0.4051496387864285,0103488992784926412
105,-0.018630967331757776,-0.2609948412749037,-0.13337751951529925,-0.3191259754082152,0105953259825061684
106,-0.04784501149722845,-0.44022707769864217,-0.09086631579186115,-0.4804203442423652,0106737648841708519
107,-0.04492360708068138,-0.2609948412749037,-0.08989210070653235,-0.29762005956366183,0109278995741921995
108,-0.04492360708068138,0.33185024843438504,1.9899242589587982,0.2830396682392782,0110237584337011595
109,-0.04492360708068138,-0.4264399825891238,-0.14954063343098145,-0.4266555546309818,0110888394822957190
110,-0.04784501149722845,-0.1644851755082753,-0.13962135256217922,-0.1470786486517885,0111084999408344922
111,-0.04492360708068138,0.34563734354390335,-0.15027129474497802,0.1755100890165115,0111261597665013586
112,0.04710063204055124,0.30427605821534837,-0.047701945136213966,0.21852192070561816,0111624627546859050
113,-0.04784501149722845,-0.4264399825891238,-0.12742152274363006,-0.41590259670870516,011223364686614335
114,-0.04200220266413431,-0.46780126791767884,-0.1470165307099023,-0.4481614704755352,0112712853580593351
115,-0.018630967331757776,0.855759862596082,0.020648099600376356,1.024993764876368,0113842242927238752
116,-0.04492360708068138,-0.3299303168224954,0.39370605352548504,-0.3943966808641518,0114215561909122661
117,-0.04492360708068138,-0.5505238385747889,-0.15508701704177374,-0.5879499234651319,0114308184877865561
118,-0.04492360708068138,-0.21963355594634867,-0.028881880987816893,-0.2438552699522785,0114365990396544051
119,0.01642588566680703,0.014747060915463153,-0.1406952032812348,-0.07180794319585183,0114893528564579143
120,-0.04054150045586078,-0.4540141728081605,-0.04972786968865907,-0.49117330216464183,0115940065332308119
121,-0.04200220266413431,0.11125672668209155,-0.10415106695543555,0.19701600486106483,0116189328741483178
122,-0.04784501149722845,-0.3575045070415321,-0.1661576430114191,-0.38364372294187515,0117006987850476291
123,-0.04784501149722845,-0.3988657923700871,-0.1517547586249105,-0.4266555546309818,0117526410729664708
124,-0.04784501149722845,-0.4264399825891238,-0.15374747129944666,-0.4696673863200885,0120815826861008901
125,-0.04054150045586078,-0.1644851755082753,-0.1257498582222136,-0.19009048034089518,0121856061140944855
126,-0.04784501149722845,-0.5091625532462338,-0.14621944564008785,-0.5449380917760251,0123061672608906745
127,-0.04492360708068138,0.4421470093105318,0.2052839995221213,0.5411106583739181,0123242859437730802
128,-0.04054150045586078,-0.4126528874796055,-0.12851751471462494,-0.4696673863200885,0123644124068077489
129,-0.04492360708068138,0.42835991420101344,-0.08816508305526768,0.48734586876253483,0123916055895596958
130,0.01642588566680703,1.0349920990198205,0.18839022429244254,1.0034878490318149,0124850203340830679
131,-0.04784501149722845,-0.5643109336843073,-0.14954063343098145,-0.5771969655428552,012559495913113852
132,-0.04492360708068138,-0.21963355594634867,0.2159228710789505,-0.22234935410772516,0126511061239826414
133,-0.018630967331757776,0.08368253646305486,0.9373623536428284,0.10023938356057482,0126612099954375841
134,-0.04784501149722845,-0.5367367434652706,-0.05900505425122186,-0.5664440076205784,0127755228974756313
135,-0.04784501149722845,-0.5643109336843073,0.12136865467220966,-0.5664440076205784,0128432477990891906
136,-0.03469869162276665,0.29048896310583,-0.07851149720973695,0.2615337523947248,0128830210468179660
137,-0.04784501149722845,-0.5091625532462338,-0.14931922091158853,-0.5341851338537484,0129621051269020257
138,-0.00840605187384304,-0.37129160215105045,-0.10151625797465996,-0.36213780709732185,0131875932724045086
139,-0.04784501149722845,-0.4540141728081605,-0.15286182122187505,-0.4374085125532585,0133153998054254261
140,0.8212728024255241,5.240056107422915,0.10198398859936066,5.917589619512252,0134543573456503980
141,-0.04492360708068138,-0.24720774616538535,0.033777862000375726,-0.25460822787455517,0134706903159877912
142,-0.02739518058139898,0.1939792973392016,0.13723286168671142,0.12174529940512815,0134817585377058947
143,-0.04054150045586078,-0.5091625532462338,-0.13073163990855402,-0.5126792180091951,0135432212707864703
144,-0.03469869162276665,-0.04040131952261022,-0.17051946964345935,-0.11481977488495851,0136876972401975041
145,-0.018630967331757776,0.05610834624401818,-0.15254077306875533,0.12174529940512815,0138119430456484693
146,-0.04492360708068138,-0.3161432217129771,-0.06874720510450975,-0.25460822787455517,0139256351437404200
147,-0.03469869162276665,0.29048896310583,-0.018597269462016373,0.3368044578506615,013937734216012052
148,-0.018630967331757776,0.9109082430341554,-0.09976709907145599,1.0142408069540914,0139838509739212862
149,-0.04492360708068138,-0.4815883630271972,-0.14954063343098145,-0.5019262600869185,0140251351786321746
150,-0.04784501149722845,-0.4953754581367155,-0.08758941050484613,-0.5234321759314718,0141333337786935920
151,-0.04784501149722845,-0.3988657923700871,-0.09469675237735843,-0.41590259670870516,0142116411233847758
152,-0.03615939383104018,-0.15069808039875696,-0.08644913602997266,-0.19009048034089518,0143782636543876435
153,-0.04784501149722845,-0.09554969996068359,-0.1517547586249105,-0.1470786486517885,0143946332685671919
154,-0.04054150045586078,-0.09554969996068359,0.6391196900205829,-0.07180794319585183,0147601968852145702
155,-0.04784501149722845,-0.5367367434652706,-0.16282538459455584,-0.5771969655428552,0148919186298580226
156,-0.04784501149722845,-0.3161432217129771,0.31958821265870946,-0.35138484917504514,0150031486512354806
157,-0.03469869162276665,-0.28856903149394036,-0.12437710060197758,-0.2653611857968318,0150038807203175716
158,-0.04784501149722845,-0.6056722190128623,-0.043129776610750445,-0.5987028813874085,0151961311923926411
159,-0.04784501149722845,-0.4953754581367155,-0.12629231889472622,-0.4696673863200885,0152778576197288117
160,-0.04492360708068138,0.1250438217916099,0.1584220397926126,0.21852192070561816,0154216796177071016
161,-0.04492360708068138,-0.15069808039875696,-0.09649019378444097,-0.16858456449634185,0155890066027533778
162,-0.04784501149722845,-0.5643109336843073,-0.1657148179726333,-0.5771969655428552,0156015502078053139
163,-0.04492360708068138,-0.3850786972605688,-0.1583971342066977,-0.4051496387864285,0156140817362296281
164,-0.00840605187384304,-0.05418841463212856,-0.12097841842929646,-0.12557273280723516,0157339933798750931
165,-0.04784501149722845,-0.233420651055867,0.24751843759631828,-0.2438552699522785,0157592049434831040
166,-0.04492360708068138,-0.34371741193201377,0.3337586138998555,-0.3191259754082152,0158994139683228392
167,-0.04492360708068138,-0.5229496483557522,-0.1546552626289576,-0.5019262600869185,0159084910202112487
168,-0.00840605187384304,0.014747060915463153,-0.16096551943165543,-0.028796111506745173,0159273579432738537
169,-0.00840605187384304,-0.27478193638442205,-0.1085793173432937,-0.3191259754082152,0161009524292009252
170,-0.04784501149722845,-0.3575045070415321,-0.0185308457061985,-0.35138484917504514,0162341046495604782
171,-0.00840605187384304,0.5110824848581235,-0.10503671703300718,0.5948754479853015,0163532416839889055
172,-0.04054150045586078,0.23534058266775665,0.04988562278620969,0.14325121524968149,0164339786303841762
173,-0.04492360708068138,-0.46780126791767884,-0.11749117124885819,-0.5234321759314718,0165267667365212716
174,0.0032795657923452284,1.3107340012101873,-0.0355242565696041,1.3260765867001147,0165989831014724733
175,-0.04054150045586078,0.5662308652961968,-0.13606768162592306,0.6593931955189615,016600374334482677
176,-0.04492360708068138,-0.34371741193201377,-0.10749439599826845,-0.3406318912527685,0166887489328887096
177,-0.04784501149722845,-0.30235612660345873,-0.14931922091158853,-0.3406318912527685,0167578525300211228
178,-0.03469869162276665,-0.12312389017972028,0.07176117970222888,-0.07180794319585183,0169854884741652554
179,-0.04492360708068138,-0.0679755097416469,-0.1472047313513863,0.08948642563829816,0170103428948217931
180,-0.04492360708068138,0.09746963157257321,-0.15243006680905888,0.14325121524968149,0170546418513334382
181,-0.04784501149722845,-0.30235612660345873,-0.14113802832002062,-0.3083730174859385,0170783936986517711
182,-0.04492360708068138,-0.4264399825891238,-0.12187513913283773,-0.4051496387864285,0170940722150121590
183,-0.04784501149722845,-0.12312389017972028,-0.13074271053452366,-0.13632569072951184,0171495933986068782
184,-0.04492360708068138,-0.4540141728081605,-0.14197939589371367,-0.4266555546309818,0172081148860791358
185,-0.03615939383104018,-0.12312389017972028,-0.1018926592576279,-0.07180794319585183,0173142935390182524
186,-0.00840605187384304,1.1866501452245224,0.4146295366081147,1.154029259943688,0175318834283875506
187,-0.04054150045586078,-0.04040131952261022,0.0020937304752507665,-0.05030202735129851,0175518117099857981
188,-0.04784501149722845,-0.5505238385747889,-0.15841927545863702,-0.5664440076205784,0175697895967494517
189,-0.04492360708068138,0.0009599658059448092,-0.11966101393890867,-0.11481977488495851,0177276045605547096
190,-0.04784501149722845,-0.05418841463212856,-0.1440163910721284,-0.09331385904040518,0177654337280434386
191,-0.04784501149722845,0.014747060915463153,-0.15618300901276866,-0.028796111506745173,0178222732694337574
192,-0.04784501149722845,-0.3850786972605688,-0.12237331730147179,-0.4266555546309818,0178425107324127018
193,-0.04492360708068138,-0.27478193638442205,-0.15047056601243164,-0.29762005956366183,0179691971144176992
194,-0.04492360708068138,-0.12312389017972028,0.045700926169683756,-0.1793375224186185,0180142943692926101
195,-0.04784501149722845,-0.192059365727312,-0.14234472655071198,-0.1793375224186185,0180651560743135704
196,-0.04492360708068138,-0.24720774616538535,-0.07052957588562266,-0.2115963961854485,0180933733703571150
197,-0.00840605187384304,0.731676006610417,0.07219293411504506,0.6916520692857915,0182664823417063218
198,-0.02739518058139898,0.11125672668209155,0.002990451178792039,0.14325121524968149,0183218035021860438
199,0.12159644466250147,0.9660566234722288,-0.0909770220515576,0.9819819331872615,0184057760170077857
200,-0.018630967331757776,-0.04040131952261022,-0.14150335897701893,-0.09331385904040518,0185467632009737931
201,-0.04492360708068138,-0.34371741193201377,-0.13626695289337667,-0.38364372294187515,0188247823522588210
202,-0.00840605187384304,1.3934565718672973,-0.13647729478679993,1.4228532080006049,0188308435688462855
203,0.05586484529019244,0.13883091690112823,-0.05206377176825423,0.11099234148285149,0188481372919586914
204,0.0032795657923452284,0.30427605821534837,0.24021182445635236,0.25078079447244817,0190642816438085656
205,-0.04784501149722845,-0.4815883630271972,-0.1517547586249105,-0.5341851338537484,0191382203292370318
206,-0.03615939383104018,-0.13691098528923862,-0.09088845704380044,-0.03954906942902184,0191633990580866366
207,-0.03615939383104018,-0.09554969996068359,-0.1673975531200194,-0.1793375224186185,0193041826287662991
208,-0.04784501149722845,-0.6056722190128623,-0.14954063343098145,-0.6309617551542385,0193361951439999580
209,-0.04784501149722845,-0.5505238385747889,-0.1558508902336793,-0.5771969655428552,0194729737445123123
210,-0.04784501149722845,-0.5367367434652706,-0.1517547586249105,-0.5556910496983019,0195229052670476258
211,-0.04784501149722845,-0.5780980287938255,-0.1510905210667318,-0.5879499234651319,0196352031623164153
212,-0.02739518058139898,0.4421470093105318,1.042599724110277,0.4228281212288748,0197277329550470329
213,-0.04492360708068138,-0.4540141728081605,-0.04948431591732687,-0.4804203442423652,0197640110870848557
214,-0.04492360708068138,-0.026614224413091876,-0.1578768147861244,-0.0072901956621918415,019772767330770548
215,-0.03469869162276665,-0.4540141728081605,-0.15618300901276866,-0.5126792180091951,0199007580877867026
216,-0.04492360708068138,-0.27478193638442205,0.07697544453393183,0.035721636026914826,0199117534740864877
217,0.0032795657923452284,0.22155348755823828,0.7185182194748793,0.21852192070561816,0199390506505564850
218,0.01642588566680703,1.8070694251528479,0.49267744969411437,1.7454419456689048,0199756139590139879
219,-0.04492360708068138,-0.44022707769864217,-0.13577984535071227,-0.41590259670870516,0199826286790923643
220,-0.04784501149722845,-0.3161432217129771,0.3813733761953001,-0.2868671016413852,0200288716023252495
221,-0.04492360708068138,-0.08176260485116525,-0.1325361519416062,-0.0072901956621918415,0200510094584379080
222,-0.04054150045586078,-0.09554969996068359,-0.08289546509371651,-0.20084343826317183,0200858359127299953
223,-0.023013073956578377,0.33185024843438504,-0.10278937996116917,0.37981628953976815,020153652546549774
224,-0.024473776164851913,0.2767018679963117,-0.13255829319354548,0.2615337523947248,0204360574486607491
225,-0.03469869162276665,-0.13691098528923862,-0.13337751951529925,-0.22234935410772516,0205723721674321991
226,-0.04492360708068138,-0.1644851755082753,-0.09612486312744269,-0.15783160657406517,0207758697026045863
227,-0.00402394524902244,0.014747060915463153,-0.13427424021884052,-0.05030202735129851,0208951486693076734
228,-0.04492360708068138,-0.15069808039875696,-0.10415106695543555,-0.0825609011181285,0209588266013545629
229,-0.04784501149722845,-0.5091625532462338,-0.08202088564211452,-0.5556910496983019,0210005071508705826
230,-0.04492360708068138,-0.3161432217129771,-0.13074271053452366,-0.38364372294187515,0210797287974741332
231,-0.04784501149722845,-0.5643109336843073,-0.12407819370079716,-0.5879499234651319,0211027870956680579
232,-0.04054150045586078,0.6765276261723436,-0.06714196433891119,0.6486402375966848,0211475535612871703
233,-0.04054150045586078,0.1526180120106466,-0.09973388719354706,0.27228671031700147,0211945437070044601
234,-0.04200220266413431,-0.27478193638442205,0.4936184529015342,0.057227551871468156,0211986650009953276
235,-0.04784501149722845,-0.6470335043414173,-0.1404737907618419,-0.6632206289210685,0213071560453106423
236,0.17710312857689575,0.5248695799676418,-0.14020809573857043,0.5411106583739181,0213278104301515841
237,-0.04054150045586078,0.1250438217916099,-0.09614700437938198,0.057227551871468156,0213313042176849782
238,0.0032795657923452284,0.4559341044200501,0.754143493845198,0.37981628953976815,0214776722271775969
239,-0.018630967331757776,-0.09554969996068359,-0.03243555192407305,-0.12557273280723516,0216379390200329933
240,-0.04784501149722845,-0.44022707769864217,-0.13293469447651343,-0.4374085125532585,021724590578150399
241,-0.030316584997946046,0.6351663408437885,0.02298400167997152,0.7131579851303448,0218721670797647024
242,-0.04492360708068138,-0.0679755097416469,-0.14512345366909296,-0.061054985273575176,0220293028121038519
243,0.1493497866196986,1.7105597593862194,2.292119136052207,1.8744774407362248,0220695720492664721
244,-0.03469869162276665,-0.24720774616538535,-0.16174046324953062,-0.2868671016413852,0220916715926164647
245,-0.04784501149722845,-0.24720774616538535,-0.11863144572373166,-0.0825609011181285,0220950878922124751
246,-0.03469869162276665,0.29048896310583,-0.15120122732642824,0.24002783655017149,0223326003832256461
247,0.0032795657923452284,0.028534156024981494,-0.12188620975880739,0.024968678104638157,0223683667601132018
248,-0.04784501149722845,-0.34371741193201377,-0.1369311904515554,-0.3406318912527685,0225374027452882593
249,-0.03469869162276665,-0.24720774616538535,-0.15551877145458992,-0.2761141437191085,0225621684999318305
250,-0.04054150045586078,-0.5505238385747889,-0.12717796897229786,-0.5556910496983019,0225991706421654357
251,0.01642588566680703,-0.05418841463212856,-0.14070627390720447,-0.16858456449634185,0226612145817715297
252,-0.03469869162276665,-0.13691098528923862,-0.15816465106133515,-0.15783160657406517,0227223667732638007
253,-0.04784501149722845,-0.24720774616538535,-0.11657230929337763,-0.29762005956366183,0230412258531789338
254,-0.04784501149722845,-0.4953754581367155,-0.12097841842929646,-0.5234321759314718,0231481887069911183
255,0.0032795657923452284,0.7178889115008986,0.044350309801387024,0.8744523539644948,0231643641360400675
256,16.087071581092225,11.003061863201582,-0.15065876665391562,10.745667726614474,0232377434237234751
257,-0.04784501149722845,-0.34371741193201377,-0.12520739754970098,-0.38364372294187515,0235385155808315096
258,-0.04784501149722845,0.41457281909149507,-0.14992810533991904,0.5626165742184714,0236160742740831906
259,-0.04784501149722845,-0.46780126791767884,-0.14958491593486004,-0.4051496387864285,0237463554769485825
260,-0.04784501149722845,-0.3988657923700871,-0.09616914563132126,-0.38364372294187515,0237572851648543104
261,-0.04054150045586078,-0.15069808039875696,-0.03882330310855841,-0.1793375224186185,0237719183402042239
262,-0.018630967331757776,0.34563734354390335,-0.14931922091158853,0.2937926261615548,0238046754537073811
263,0.33924107369525797,0.20776639244871994,-0.1528728918478447,0.1755100890165115,0238421727680250617
264,0.04710063204055124,0.3732115337629401,-0.04107064018039641,0.27228671031700147,0238771388615303644
265,0.0032795657923452284,-0.17827227061779363,-0.14289825784919424,-0.12557273280723516,0239563913417476259
266,-0.04054150045586078,-0.15069808039875696,-0.08200981501614488,-0.1793375224186185,0239598330790272854
267,-0.04054150045586078,0.5524437701866786,-0.09670053567786424,0.5196047425293648,0240177559062852098
268,-0.02739518058139898,-0.0679755097416469,-0.15730114223570282,-0.07180794319585183,0240776453322054523
269,-0.018630967331757776,0.8695469577056004,-0.13686476669573752,0.8852053118867714,024164219255036061
270,-0.03469869162276665,0.7041018163913803,-0.14330787101007111,0.7024050272080682,0242463556251231215
271,-0.04492360708068138,-0.27478193638442205,0.010053510547425766,-0.2868671016413852,0243955375764569680
272,-0.02739518058139898,0.04232125113449984,-0.13704189671125186,0.024968678104638157,0244170299994763393
273,-0.04054150045586078,0.2629147728867933,-0.07494675564751115,0.2937926261615548,0244256673220806549
274,-0.04492360708068138,0.3594244386534217,-0.10639840402727356,0.41207516330659816,0244766556983704128
275,-0.04054150045586078,-0.012827129303573534,-0.15732328348764213,-0.05030202735129851,024507252193437459
276,-0.04054150045586078,-0.21963355594634867,-0.11480100913823436,-0.3083730174859385,0246574639180766080
277,-0.04492360708068138,0.22155348755823828,-0.0874122804893318,0.3583103736952148,0248816373515809143
278,-0.04784501149722845,-0.37129160215105045,-0.12797505404211232,-0.3728907650195985,0249200089780217479
279,-0.04784501149722845,-0.5091625532462338,0.006012732068505217,-0.5126792180091951,0249659095832018179
280,-0.04784501149722845,-0.5780980287938255,-0.14046272013587227,-0.5987028813874085,0250826361874221555
281,-0.04492360708068138,-0.4953754581367155,-0.07318652611833754,-0.5449380917760251,0254089780577334336
282,-0.04784501149722845,-0.30235612660345873,-0.14954063343098145,-0.32987893333049184,0255313102890306362
283,-0.02739518058139898,-0.233420651055867,-0.09807329329810026,-0.12557273280723516,0259650808338553210
